"Time","afname","injectie","batterij","voertuig","prijs"
"Tue May 30 15:24:00 CEST 2023","0.0","0.185","4.0","60.0","51.89"
"Tue May 30 15:29:00 CEST 2023","0.0","0.192","4.0","60.0","51.89"
"Tue May 30 15:35:00 CEST 2023","0.0","0.19","4.0","60.0","51.89"
"Tue May 30 15:40:00 CEST 2023","0.0","0.188","4.0","60.0","51.89"
"Tue May 30 15:45:00 CEST 2023","0.0","0.188","4.0","60.0","51.89"
"Tue May 30 15:50:00 CEST 2023","0.0","0.16","4.0","60.0","51.89"
"Tue May 30 15:55:00 CEST 2023","0.0","0.172","4.0","60.0","51.89"
"Tue May 30 16:00:00 CEST 2023","0.0","0.193","4.0","60.0","53.18"
"Tue May 30 16:05:00 CEST 2023","0.0","0.185","4.0","60.0","53.18"
"Tue May 30 16:10:00 CEST 2023","0.0","0.175","4.0","60.0","53.18"
"Tue May 30 16:15:00 CEST 2023","0.0","0.171","4.0","60.0","53.18"
"Tue May 30 16:20:00 CEST 2023","0.0","0.163","4.0","60.0","53.18"
"Tue May 30 16:25:00 CEST 2023","0.0","0.11","4.0","60.0","53.18"
"Tue May 30 16:31:00 CEST 2023","0.0","0.084","4.0","60.0","53.18"
"Tue May 30 16:36:00 CEST 2023","0.0","0.082","4.0","60.0","53.18"
"Tue May 30 16:41:00 CEST 2023","0.0","0.105","4.0","60.0","53.18"
"Tue May 30 16:46:00 CEST 2023","0.0","0.066","4.0","60.0","53.18"
"Tue May 30 16:51:00 CEST 2023","0.0","0.075","4.0","60.0","53.18"
"Tue May 30 16:56:00 CEST 2023","0.0","0.079","4.0","60.0","53.18"
"Tue May 30 17:01:00 CEST 2023","0.0","0.081","4.0","60.0","79.39"
"Tue May 30 17:06:00 CEST 2023","0.0","0.081","4.0","60.0","79.39"
"Tue May 30 17:11:00 CEST 2023","0.0","0.06","4.0","60.0","79.39"
"Tue May 30 17:16:00 CEST 2023","0.0","0.065","4.0","60.0","79.39"
"Tue May 30 17:21:00 CEST 2023","0.0","0.03","4.0","60.0","79.39"
"Tue May 30 17:26:00 CEST 2023","0.0","0.025583332","4.0","60.0","79.39"
"Tue May 30 17:32:00 CEST 2023","0.0","0.029583333","3.999","60.0","79.39"
"Tue May 30 17:37:00 CEST 2023","0.0","0.04758358","4.0","60.0","79.39"
"Tue May 30 17:42:00 CEST 2023","0.0","0.039","4.0","60.0","79.39"
"Tue May 30 17:47:00 CEST 2023","0.0","0.032","4.0","60.0","79.39"
"Tue May 30 17:52:00 CEST 2023","0.0","0.024","3.988","60.0","79.39"
"Tue May 30 17:57:00 CEST 2023","0.027999997","0.007","3.9046667","60.0","79.39"
"Tue May 30 18:02:00 CEST 2023","0.07999999","0.003","3.8213334","60.0","86.97"
"Tue May 30 18:07:00 CEST 2023","0.083","0.005","3.7380002","60.0","86.97"
"Tue May 30 18:12:00 CEST 2023","0.0035833344","0.007","3.654667","60.0","86.97"
"Tue May 30 18:17:00 CEST 2023","0.0","0.006","3.6207502","60.0","86.97"
"Tue May 30 18:23:00 CEST 2023","0.0","0.0","3.6098335","60.0","86.97"
"Tue May 30 18:28:00 CEST 2023","0.0","0.0","3.6001668","60.0","86.97"
"Tue May 30 18:33:00 CEST 2023","0.0","0.0","3.5895002","60.0","86.97"
"Tue May 30 18:38:00 CEST 2023","0.0","0.0","3.5798335","60.0","86.97"
"Tue May 30 18:43:00 CEST 2023","0.0","0.005","3.5299168","60.0","86.97"
"Tue May 30 18:48:00 CEST 2023","0.0","0.007","3.489","60.0","86.97"
"Tue May 30 18:53:00 CEST 2023","0.0","0.0","3.4580834","60.0","86.97"
"Tue May 30 18:58:00 CEST 2023","0.0","0.005","3.44975","60.0","86.97"
"Tue May 30 19:03:00 CEST 2023","0.0","0.0","3.4424167","60.0","108.63"
"Tue May 30 19:08:00 CEST 2023","0.0","0.0","3.4340832","60.0","108.63"
"Tue May 30 19:13:00 CEST 2023","0.0","0.0","3.4246666","60.0","108.63"
"Tue May 30 19:18:00 CEST 2023","0.0","0.0","3.41525","60.0","108.63"
"Tue May 30 19:23:00 CEST 2023","0.0","0.0","3.4058335","60.0","108.63"
"Tue May 30 19:29:00 CEST 2023","0.0","0.0","3.3960001","60.0","108.63"
"Tue May 30 19:34:00 CEST 2023","0.0","0.0","3.385167","60.0","108.63"
"Tue May 30 19:39:00 CEST 2023","0.0","0.0","3.3753335","60.0","108.63"
"Tue May 30 19:44:00 CEST 2023","0.0","0.0","3.3663335","60.0","108.63"
"Tue May 30 19:49:00 CEST 2023","0.0","0.0","3.3543334","60.0","108.63"
"Tue May 30 19:54:00 CEST 2023","0.0","0.004","3.3383334","60.0","108.63"
"Tue May 30 19:59:00 CEST 2023","0.0","0.0","3.3319168","60.0","108.63"
"Tue May 30 20:04:00 CEST 2023","0.0","0.0","3.3255002","60.0","119.49"
"Tue May 30 20:09:00 CEST 2023","0.0","0.0","3.3180835","60.0","119.49"
"Tue May 30 20:14:00 CEST 2023","0.0","0.0","3.287417","60.0","119.49"
"Tue May 30 20:19:00 CEST 2023","0.0","0.002","3.2517502","60.0","119.49"
"Tue May 30 20:24:00 CEST 2023","0.0","0.0","3.2210836","60.0","119.49"
"Tue May 30 20:29:00 CEST 2023","0.0","0.001","3.1993337","60.0","119.49"
"Tue May 30 20:35:00 CEST 2023","0.0","0.002","3.1775837","60.0","119.49"
"Tue May 30 20:40:00 CEST 2023","0.0","0.0","3.1608336","60.0","119.49"
"Tue May 30 20:45:00 CEST 2023","0.0","0.002","3.1447504","60.0","119.49"
"Tue May 30 20:50:00 CEST 2023","0.0","0.0","3.132667","60.0","119.49"
"Tue May 30 20:55:00 CEST 2023","0.0","0.002","3.1175838","60.0","119.49"
"Tue May 30 21:00:00 CEST 2023","0.0","0.0","3.103167","60.0","102.4"
"Tue May 30 21:05:00 CEST 2023","0.0","0.0","3.0887504","60.0","102.4"
"Tue May 30 21:10:00 CEST 2023","0.0","0.0","3.0743337","60.0","102.4"
"Tue May 30 21:15:00 CEST 2023","0.0","0.0","3.054167","60.0","102.4"
"Tue May 30 21:20:00 CEST 2023","0.0","0.0","3.0350003","60.0","102.4"
"Tue May 30 21:25:00 CEST 2023","0.0","0.0","3.0158336","60.0","102.4"
"Tue May 30 21:30:00 CEST 2023","0.0","0.0","2.9965003","60.0","102.4"
"Tue May 30 21:35:00 CEST 2023","0.0","0.0","2.977167","60.0","102.4"
"Tue May 30 21:41:00 CEST 2023","0.0","0.0","2.9558337","60.0","102.4"
"Tue May 30 21:46:00 CEST 2023","0.0","0.0","2.9280005","60.0","102.4"
"Tue May 30 21:51:00 CEST 2023","0.0","0.0","2.9001672","60.0","102.4"
"Tue May 30 21:56:00 CEST 2023","0.0","0.0","2.872334","60.0","102.4"
"Tue May 30 22:01:00 CEST 2023","0.0","0.0","2.8497508","60.0","96.13"
"Tue May 30 22:06:00 CEST 2023","0.0","0.0","2.8271675","60.0","96.13"
"Tue May 30 22:11:00 CEST 2023","0.0","0.0","2.803584","60.0","96.13"
"Tue May 30 22:17:00 CEST 2023","0.0","0.0","2.7864175","60.0","96.13"
"Tue May 30 22:22:00 CEST 2023","0.0","0.0","2.7692509","60.0","96.13"
"Tue May 30 22:27:00 CEST 2023","0.0","0.0","2.7520843","60.0","96.13"
"Tue May 30 22:32:00 CEST 2023","0.0","0.0","2.7355843","60.0","96.13"
"Tue May 30 22:37:00 CEST 2023","0.0","0.0","2.7200842","60.0","96.13"
"Tue May 30 22:42:00 CEST 2023","0.0","0.0","2.7045841","60.0","96.13"
"Tue May 30 22:47:00 CEST 2023","0.0","0.0","2.6865008","60.0","96.13"
"Tue May 30 22:52:00 CEST 2023","0.0","0.0","2.6684175","60.0","96.13"
"Tue May 30 22:57:00 CEST 2023","0.0","0.0","2.6493342","60.0","96.13"
"Tue May 30 23:02:00 CEST 2023","0.0","0.0","2.625001","60.0","89.65"
"Tue May 30 23:07:00 CEST 2023","0.0","0.0","2.6016676","60.0","89.65"
"Tue May 30 23:12:00 CEST 2023","0.0","0.0","2.5783343","60.0","89.65"
"Tue May 30 23:17:00 CEST 2023","0.0","0.0","2.562501","60.0","89.65"
"Tue May 30 23:23:00 CEST 2023","0.0","0.0","2.5466676","60.0","89.65"
"Tue May 30 23:28:00 CEST 2023","0.0","0.0","2.5308342","60.0","89.65"
"Tue May 30 23:33:00 CEST 2023","0.0","0.0","2.5150843","60.0","89.65"
"Tue May 30 23:38:00 CEST 2023","0.0","0.0","2.4993343","60.0","89.65"
"Tue May 30 23:43:00 CEST 2023","0.0","0.0","2.4835844","60.0","89.65"
"Tue May 30 23:48:00 CEST 2023","0.0","0.0","2.4762511","60.0","89.65"
"Tue May 30 23:53:00 CEST 2023","0.0","0.0","2.4689178","60.0","89.65"
"Tue May 30 23:58:00 CEST 2023","0.0","0.0","2.4605844","60.0","89.65"
